Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Stress Intensity (MPa)
4559	2200.	2850.	0.	4.1361e-004
4560	2250.	2900.	0.	4.2406e-004
4561	2150.	2900.	0.	4.1042e-004
4562	2200.	2750.	0.	4.04e-004
4563	2250.	2800.	0.	4.1262e-004
4564	2200.	2650.	0.	3.9411e-004
4565	2250.	2700.	0.	4.0102e-004
4566	2200.	2550.	0.	3.8414e-004
4567	2250.	2600.	0.	3.8947e-004
4568	2200.	2450.	0.	3.7424e-004
4569	2250.	2500.	0.	3.7811e-004
4570	2200.	2350.	0.	3.6451e-004
4571	2250.	2400.	0.	3.6704e-004
4572	2200.	2250.	0.	3.5503e-004
4573	2250.	2300.	0.	3.5631e-004
4574	2200.	2150.	0.	3.4584e-004
4575	2250.	2200.	0.	3.4598e-004
4576	2200.	2050.	0.	3.3695e-004
4577	2250.	2100.	0.	3.3605e-004
4578	2250.	2000.	0.	3.2654e-004
4579	2200.	1950.	0.	3.2837e-004
4580	2200.	1750.	0.	3.1204e-004
4581	2250.	1800.	0.	3.0866e-004
4582	2200.	1850.	0.	3.2008e-004
4583	2200.	1650.	0.	3.0419e-004
4584	2250.	1700.	0.	3.0022e-004
4585	2150.	1700.	0.	3.1517e-004
4586	2250.	1600.	0.	2.9203e-004
4587	2200.	1550.	0.	2.9646e-004
4588	2200.	1350.	0.	2.81e-004
4589	2250.	1400.	0.	2.7615e-004
4590	2200.	1450.	0.	2.8876e-004
4591	2200.	1250.	0.	2.7312e-004
4592	2250.	1300.	0.	2.6833e-004
4593	2150.4	1300.	0.	2.8573e-004
4594	2200.	1150.	0.	2.6509e-004
4595	2250.	1200.	0.	2.6055e-004
4596	2200.	1050.	0.	2.5699e-004
4597	2250.	1100.	0.	2.5288e-004
4598	2200.	950.	0.	2.4909e-004
4599	2250.	1000.	0.	2.4553e-004
4600	2200.	850.	0.	2.4191e-004
4601	2250.	900.	0.	2.3893e-004
4602	2250.	800.	0.	2.3386e-004
4603	2200.	750.	0.	2.3643e-004
4604	2200.	550.	0.	2.3675e-004
4605	2250.	600.	0.	2.3341e-004
4606	2200.	650.	0.	2.3409e-004
4607	2150.	300.	0.	2.71e-004
4608	2100.	250.	0.	2.8073e-004
4609	2050.	300.	0.	2.6134e-004
4610	2200.	450.	0.	2.4633e-004
4611	2250.	500.	0.	2.4129e-004
4612	2200.	350.	0.	2.6421e-004
4613	2250.	400.	0.	2.5656e-004
4614	1850.	300.	0.	2.4134e-004
4615	1900.	250.	0.	2.5767e-004
4616	1950.	300.	0.	2.5119e-004
4617	1750.	300.	0.	2.3349e-004
4618	1800.	250.	0.	2.452e-004
4619	1800.	350.	0.	2.3635e-004
4620	1700.	250.	0.	2.3361e-004
4621	1650.	300.	0.	2.3112e-004
4622	1450.	300.	0.	2.7363e-004
4623	1500.	250.	0.	2.3041e-004
4624	1550.	300.	0.	2.4113e-004
4625	1400.	250.	0.	2.5965e-004
4626	1350.	300.	0.	3.4299e-004
4627	1250.	500.	0.	4.8274e-004
4628	1350.	500.	0.	4.202e-004
4629	1300.	450.	0.	4.4214e-004
4630	1300.	550.	0.	4.5264e-004
4631	1300.	750.	0.	4.4436e-004
4632	1250.	700.	0.	4.6362e-004
4633	1300.	650.	0.	4.5137e-004
4634	1300.	850.	0.	4.3467e-004
4635	1250.	800.	0.	4.499e-004
4636	1250.	900.	0.	4.3591e-004
4637	1300.	950.	0.	4.2402e-004
4638	1250.	1100.	0.	4.0998e-004
4639	1300.	1150.	0.	4.0317e-004
4640	1300.	1050.	0.	4.1335e-004
4641	1250.	1300.	0.	3.8839e-004
4642	1300.	1250.	0.	3.9372e-004
4643	1300.	1350.	0.	3.8507e-004
4644	1300.	1550.	0.	3.6984e-004
4645	1250.	1500.	0.	3.7084e-004
4646	1300.	1450.	0.	3.7715e-004
4647	1300.	1650.	0.	3.6297e-004
4648	1250.	1600.	0.	3.6313e-004
4649	1350.	1600.	0.	3.68e-004
4650	1300.	1750.	0.	3.5635e-004
4651	1250.	1700.	0.	3.5585e-004
4652	1300.	1850.	0.	3.4977e-004
4653	1250.	1800.	0.	3.4874e-004
4654	1250.	1900.	0.	3.416e-004
4655	1300.	1950.	0.	3.4303e-004
4656	1250.	2100.	0.	3.2635e-004
4657	1300.	2150.	0.	3.2831e-004
4658	1300.	2050.	0.	3.3594e-004
4659	1250.	2300.	0.	3.0859e-004
4660	1300.	2250.	0.	3.1999e-004
4661	1300.	2350.	0.	3.1082e-004
4662	1250.	2500.	0.	2.8715e-004
4663	1300.	2450.	0.	3.0067e-004
4664	1300.	2550.	0.	2.8943e-004
4665	1250.	2900.	0.	2.3046e-004
4666	1300.	2950.	0.	2.3204e-004
4667	1300.	2850.	0.	2.4833e-004
4668	1250.	3100.	0.	1.9494e-004
4669	1300.	3050.	0.	2.1444e-004
4670	1300.	3150.	0.	1.9558e-004
4671	1250.	3300.	0.	1.5524e-004
4672	1300.	3250.	0.	1.755e-004
4673	1299.1	3551.1	0.	1.0835e-004
4674	1248.9	3500.9	0.	1.1172e-004
4675	1299.6	3650.6	0.	8.4472e-005
4676	1249.1	3601.	0.	8.9169e-005
4677	1300.	3750.	0.	5.9862e-005
4678	1250.	3700.	0.	6.633e-005
4679	2200.	3750.	0.	3.4056e-004
4680	2250.	3700.	0.	4.2837e-004
4681	2150.	3700.	0.	3.3898e-004
4682	2250.	300.	0.	2.7982e-004
4683	2200.	250.	0.	2.9065e-004
4684	1500.	3850.	0.	5.4124e-005
4685	1450.	3800.	0.	6.4373e-005
4686	1550.	3800.	0.	7.7929e-005
4687	1700.	3850.	0.	8.0902e-005
4688	1750.	3800.	0.	1.1347e-004
4689	1650.	3800.	0.	9.3997e-005
4690	1900.	3850.	0.	1.205e-004
4691	1850.	3800.	0.	1.3775e-004
4692	1950.	3800.	0.	1.6911e-004
4693	2150.	3800.	0.	2.7104e-004
4694	2100.	3850.	0.	1.8871e-004
4695	2050.	3800.	0.	2.1139e-004
4696	2100.	3750.	0.	2.6735e-004
4697	1250.	3800.	0.	4.2618e-005
4698	1300.	3850.	0.	3.4529e-005
4699	1350.	3800.	0.	5.2736e-005
4700	2200.	3850.	0.	2.4834e-004
4701	2250.	3800.	0.	3.633e-004
4702	2300.	3350.	0.	4.8866e-004
4703	2350.	3400.	0.	5.2492e-004
4704	2300.	3450.	0.	4.9969e-004
4705	2300.	3250.	0.	4.7442e-004
4706	2350.	3300.	0.	5.0508e-004
4707	2250.	3300.	0.	4.6047e-004
4708	2300.	3150.	0.	4.6326e-004
4709	2350.	3200.	0.	4.8334e-004
4710	2300.	3050.	0.	4.5077e-004
4711	2350.	3100.	0.	4.6599e-004
4712	2350.	3000.	0.	4.5053e-004
4713	2300.	2950.	0.	4.3757e-004
4714	2350.	2800.	0.	4.1949e-004
4715	2300.	2750.	0.	4.1055e-004
4716	2300.	2850.	0.	4.2407e-004
4717	2300.	2550.	0.	3.842e-004
4718	2350.	2600.	0.	3.8974e-004
4719	2300.	2650.	0.	3.9722e-004
4720	2300.	2450.	0.	3.716e-004
4721	2350.	2500.	0.	3.7564e-004
4722	2300.	2350.	0.	3.5946e-004
4723	2350.	2400.	0.	3.6213e-004
4724	2300.	2250.	0.	3.4782e-004
4725	2350.	2300.	0.	3.4923e-004
4726	2300.	2150.	0.	3.367e-004
4727	2350.	2200.	0.	3.3696e-004
4728	2300.	2050.	0.	3.261e-004
4729	2350.	2100.	0.	3.2532e-004
4730	2350.	2000.	0.	3.1428e-004
4731	2300.	1950.	0.	3.1599e-004
4732	2350.	1800.	0.	2.9393e-004
4733	2300.	1750.	0.	2.9717e-004
4734	2300.	1850.	0.	3.0636e-004
4735	2350.	1600.	0.	2.7563e-004
4736	2300.	1650.	0.	2.8837e-004
4737	2300.	1550.	0.	2.799e-004
4738	2300.	1350.	0.	2.6375e-004
4739	2350.	1400.	0.	2.5906e-004
4740	2300.	1450.	0.	2.7171e-004
4741	2300.	1250.	0.	2.5603e-004
4742	2350.	1300.	0.	2.5137e-004
4743	2350.	1200.	0.	2.4413e-004
4744	2300.	1150.	0.	2.486e-004
4745	2350.	1000.	0.	2.318e-004
4746	2300.	950.	0.	2.3558e-004
4747	2300.	1050.	0.	2.4166e-004
4748	2350.	800.	0.	2.2552e-004
4749	2300.	850.	0.	2.3102e-004
4750	2300.	750.	0.	2.2894e-004
4751	2350.	600.	0.	2.3271e-004
4752	2300.	650.	0.	2.3064e-004
4753	2300.	550.	0.	2.3756e-004
4754	2300.	250.	0.	2.9939e-004
4755	2350.	300.	0.	2.8764e-004
4756	2300.	350.	0.	2.7161e-004
4757	2100.	150.	0.	3.1469e-004
4758	2150.	200.	0.	3.0104e-004
4759	2050.	200.	0.	2.9001e-004
4760	1850.	200.	0.	2.6342e-004
4761	1900.	150.	0.	2.9017e-004
4762	1950.	200.	0.	2.7749e-004
4763	1750.	200.	0.	2.4791e-004
4764	1800.	150.	0.	2.7529e-004
4765	1700.	150.	0.	2.583e-004
4766	1650.	200.	0.	2.3179e-004
4767	1450.	200.	0.	2.1697e-004
4768	1500.	150.	0.	2.1943e-004
4769	1550.	200.	0.	2.1825e-004
4770	1200.	250.	0.	4.7331e-004
4771	1150.	300.	0.	5.8472e-004
4772	1200.	350.	0.	5.2271e-004
4773	1250.	300.	0.	4.5471e-004
4774	1350.	200.	0.	2.5506e-004
4775	1400.	150.	0.	2.0488e-004
4776	1250.	200.	0.	3.5998e-004
4777	1300.	150.	0.	2.2934e-004
4778	1300.	250.	0.	3.4e-004
4779	1150.	500.	0.	5.3975e-004
4780	1200.	450.	0.	5.2044e-004
4781	1200.	550.	0.	5.0679e-004
4782	1150.	700.	0.	4.8913e-004
4783	1200.	750.	0.	4.7007e-004
4784	1200.	650.	0.	4.8887e-004
4785	1200.	950.	0.	4.3491e-004
4786	1150.	900.	0.	4.4586e-004
4787	1200.	850.	0.	4.5186e-004
4788	1200.	1050.	0.	4.195e-004
4789	1150.	1000.	0.	4.2756e-004
4790	1250.	1000.	0.	4.2246e-004
4791	1150.	1100.	0.	4.1141e-004
4792	1200.	1150.	0.	4.0571e-004
4793	1200.	1350.	0.	3.8262e-004
4794	1150.	1300.	0.	3.8487e-004
4795	1200.	1250.	0.	3.9348e-004
4796	1200.	1450.	0.	3.7293e-004
4797	1150.	1400.	0.	3.7395e-004
4798	1250.	1400.	0.	3.7918e-004
4799	1200.	1550.	0.	3.6414e-004
4800	1150.	1500.	0.	3.642e-004
4801	1200.	1650.	0.	3.5599e-004
4802	1150.	1600.	0.	3.5531e-004
4803	1150.	1700.	0.	3.4697e-004
4804	1200.	1750.	0.	3.482e-004
4805	1150.	1900.	0.	3.3079e-004
4806	1200.	1850.	0.	3.4052e-004
4807	1200.	1950.	0.	3.327e-004
4808	1200.	2150.	0.	3.158e-004
4809	1150.	2100.	0.	3.136e-004
4810	1200.	2050.	0.	3.2452e-004
4811	1200.	2250.	0.	3.0634e-004
4812	1150.	2200.	0.	3.0411e-004
4813	1250.	2200.	0.	3.1786e-004
4814	1150.	2300.	0.	2.9381e-004
4815	1200.	2350.	0.	2.9602e-004
4816	1150.	2500.	0.	2.7031e-004
4817	1200.	2450.	0.	2.8471e-004
4818	1200.	2550.	0.	2.7233e-004
4819	1150.	2700.	0.	2.4249e-004
4820	1200.	2750.	0.	2.4413e-004
4821	1200.	2650.	0.	2.5881e-004
4822	1250.	2700.	0.	2.6123e-004
4823	1150.	2900.	0.	2.1032e-004
4824	1200.	2850.	0.	2.2831e-004
4825	1200.	2950.	0.	2.1139e-004
4826	1150.	3100.	0.	1.7436e-004
4827	1200.	3050.	0.	1.9344e-004
4828	1200.	3150.	0.	1.7458e-004
4829	1199.4	3350.4	0.	1.3446e-004
4830	1150.	3300.	0.	1.3569e-004
4831	1200.	3250.	0.	1.5494e-004
4832	1198.9	3450.8	0.	1.1346e-004
4833	1149.4	3400.4	0.	1.1555e-004
4834	1149.1	3500.7	0.	9.5258e-005
4835	1198.9	3550.8	0.	9.2254e-005
4836	1200.	3750.	0.	4.8984e-005
4837	1150.	3700.	0.	5.4578e-005
4838	1199.5	3650.4	0.	7.0821e-005
4839	1200.	3850.	0.	2.6654e-005
4840	1150.	3800.	0.	3.3737e-005
4841	2350.	200.	0.	3.1903e-004
4842	2300.	150.	0.	3.3354e-004
4843	2250.	200.	0.	3.1069e-004
4844	1200.	150.	0.	3.3465e-004
4845	1150.	200.	0.	5.8814e-004
4846	1250.	3900.	0.	1.8528e-005
4847	1150.	3900.	0.	1.2726e-005
4848	1350.	3900.	0.	2.5473e-005
4849	1450.	3900.	0.	3.3579e-005
4850	1400.	3850.	0.	4.3615e-005
4851	1550.	3900.	0.	4.2969e-005
4852	1650.	3900.	0.	5.3902e-005
4853	1600.	3850.	0.	6.6383e-005
4854	1750.	3900.	0.	6.6841e-005
4855	1850.	3900.	0.	8.2603e-005
4856	1800.	3850.	0.	9.8495e-005
4857	1950.	3900.	0.	1.0266e-004
4858	2050.	3900.	0.	1.2984e-004
4859	2000.	3850.	0.	1.4919e-004
4860	2150.	3900.	0.	1.6997e-004
4861	2250.	3900.	0.	2.3848e-004
4862	2350.	3900.	0.	3.8976e-004
4863	2300.	3850.	0.	3.4757e-004
4864	2400.	3850.	0.	5.3835e-004
4865	2400.	3750.	0.	5.9979e-004
4866	2350.	3800.	0.	5.0432e-004
4867	2400.	3650.	0.	6.0316e-004
4868	2350.	3700.	0.	5.4243e-004
4869	2400.	3550.	0.	5.8923e-004
4870	2350.	3600.	0.	5.4925e-004
4871	2400.	3450.	0.	5.6762e-004
4872	2350.	3500.	0.	5.4083e-004
4873	2400.	3350.	0.	5.4267e-004
4874	2400.	3250.	0.	5.1639e-004
4875	2400.	3150.	0.	4.899e-004
4876	2400.	3050.	0.	4.6753e-004
4877	2400.	2950.	0.	4.4947e-004
4878	2400.	2850.	0.	4.3177e-004
4879	2350.	2900.	0.	4.3493e-004
4880	2400.	2750.	0.	4.1459e-004
4881	2400.	2650.	0.	3.9805e-004
4882	2350.	2700.	0.	4.0438e-004
4883	2400.	2550.	0.	3.822e-004
4884	2400.	2450.	0.	3.6709e-004
4885	2400.	2350.	0.	3.5274e-004
4886	2400.	2250.	0.	3.3913e-004
4887	2400.	2150.	0.	3.2626e-004
4888	2400.	2050.	0.	3.1412e-004
4889	2400.	1950.	0.	3.0267e-004
4890	2400.	1850.	0.	2.919e-004
4891	2350.	1900.	0.	3.0383e-004
4892	2400.	1750.	0.	2.8176e-004
4893	2400.	1650.	0.	2.7224e-004
4894	2350.	1700.	0.	2.8454e-004
4895	2400.	1550.	0.	2.6328e-004
4896	2400.	1450.	0.	2.5489e-004
4897	2350.	1500.	0.	2.6714e-004
4898	2400.	1350.	0.	2.4705e-004
4899	2400.	1250.	0.	2.3984e-004
4900	2400.	1150.	0.	2.3339e-004
4901	2400.	1050.	0.	2.2797e-004
4902	2350.	1100.	0.	2.375e-004
4903	2400.	950.	0.	2.2402e-004
4904	2400.	850.	0.	2.2222e-004
4905	2350.	900.	0.	2.2754e-004
4906	2400.	750.	0.	2.2345e-004
4907	2400.	650.	0.	2.2878e-004
4908	2350.	700.	0.	2.2683e-004
4909	2400.	550.	0.	2.3923e-004
4910	2400.	450.	0.	2.5561e-004
4911	2350.	500.	0.	2.4436e-004
4912	2400.	350.	0.	2.7824e-004
4913	2350.	400.	0.	2.626e-004
4914	2400.	250.	0.	3.0695e-004
4915	2400.	150.	0.	3.411e-004
4916	2350.	100.	0.	3.5584e-004
4917	2250.	100.	0.	3.4793e-004
4918	2150.	100.	0.	3.3886e-004
4919	2200.	150.	0.	3.2476e-004
4920	2050.	100.	0.	3.2854e-004
4921	1950.	100.	0.	3.1681e-004
4922	2000.	150.	0.	3.0323e-004
4923	1850.	100.	0.	3.0336e-004
4924	1750.	100.	0.	2.8773e-004
4925	1650.	100.	0.	2.6903e-004
4926	1550.	100.	0.	2.462e-004
4927	1600.	150.	0.	2.3913e-004
4928	1450.	100.	0.	2.1661e-004
4929	1350.	100.	0.	1.8752e-004
4930	1250.	100.	0.	1.9447e-004
4931	1150.	100.	0.	5.5902e-004
4932	1100.	150.	0.	7.82e-004
4933	1100.	250.	0.	7.0429e-004
4934	1100.	350.	0.	6.3269e-004
4935	1100.	450.	0.	5.8889e-004
4936	1150.	400.	0.	5.6595e-004
4937	1100.	550.	0.	5.4947e-004
4938	1100.	650.	0.	5.1606e-004
4939	1150.	600.	0.	5.1385e-004
4940	1100.	750.	0.	4.8688e-004
4941	1100.	850.	0.	4.6144e-004
4942	1150.	800.	0.	4.664e-004
4943	1100.	950.	0.	4.3926e-004
4944	1100.	1050.	0.	4.2e-004
4945	1100.	1150.	0.	4.0332e-004
4946	1100.	1250.	0.	3.8889e-004
4947	1150.	1200.	0.	3.9726e-004
4948	1100.	1350.	0.	3.7634e-004
4949	1100.	1450.	0.	3.653e-004
4950	1100.	1550.	0.	3.5541e-004
4951	1100.	1650.	0.	3.463e-004
4952	1100.	1750.	0.	3.3763e-004
4953	1100.	1850.	0.	3.2911e-004
4954	1150.	1800.	0.	3.3889e-004
4955	1100.	1950.	0.	3.2045e-004
4956	1100.	2050.	0.	3.1143e-004
4957	1150.	2000.	0.	3.2243e-004
4958	1100.	2150.	0.	3.0182e-004
4959	1100.	2250.	0.	2.9148e-004
4960	1100.	2350.	0.	2.8025e-004
4961	1100.	2450.	0.	2.6804e-004
4962	1150.	2400.	0.	2.8257e-004
4963	1100.	2550.	0.	2.5479e-004
4964	1100.	2650.	0.	2.4047e-004
4965	1150.	2600.	0.	2.5696e-004
4966	1100.	2750.	0.	2.2509e-004
4967	1100.	2850.	0.	2.0872e-004
4968	1150.	2800.	0.	2.2693e-004
4969	1100.	2950.	0.	1.9144e-004
4970	1100.	3050.	0.	1.734e-004
4971	1150.	3000.	0.	1.9275e-004
4972	1100.	3150.	0.	1.5477e-004
4973	1100.	3250.	0.	1.3574e-004
4974	1150.	3200.	0.	1.5528e-004
4975	1100.	3350.	0.	1.1649e-004
4976	1099.6	3450.2	0.	9.7076e-005
4977	1099.1	3550.7	0.	7.7623e-005
4978	1099.4	3650.5	0.	5.8457e-005
4979	1148.9	3600.9	0.	7.4842e-005
4980	1100.	3750.	0.	3.9295e-005
4981	1100.	3850.	0.	1.9852e-005
4982	1550.	2200.	0.	3.4948e-004
4983	1600.	950.	0.	3.6648e-004
4984	1250.	2400.	0.	2.9839e-004
4985	1550.	1800.	0.	3.6325e-004
4986	1450.	2400.	0.	3.2692e-004
4987	1550.	2400.	0.	3.3915e-004
4988	1500.	2450.	0.	3.2959e-004
4989	1350.	2000.	0.	3.4405e-004
4990	1350.	2200.	0.	3.3016e-004
4991	1600.	850.	0.	3.6018e-004
4992	1500.	550.	0.	3.4929e-004
4993	1450.	600.	0.	3.8414e-004
4994	1350.	2400.	0.	3.1325e-004
4995	1250.	2000.	0.	3.342e-004
4996	2050.	1500.	0.	3.1673e-004
4997	1450.	2200.	0.	3.4078e-004
4998	2000.	350.	0.	2.483e-004
4999	1250.	400.	0.	4.7891e-004
5000	1250.	2800.	0.	2.4645e-004
5001	1950.	2700.	0.	3.7623e-004
5002	1250.	1200.	0.	3.9862e-004
5003	1450.	500.	0.	3.6295e-004
5004	1400.	550.	0.	3.9779e-004
5005	1950.	2900.	0.	3.7622e-004
5006	2250.	3500.	0.	4.6753e-004
5007	2300.	3550.	0.	5.0269e-004
5008	1350.	1400.	0.	3.808e-004
5009	2250.	1500.	0.	2.8404e-004
5010	2150.	1500.	0.	3.0073e-004
5011	2300.	3750.	0.	4.4857e-004
5012	2300.	3650.	0.	4.9064e-004
5013	2300.	450.	0.	2.5098e-004
5014	1950.	1900.	0.	3.4951e-004
5015	2250.	1900.	0.	3.1742e-004
5016	2150.	1900.	0.	3.2987e-004
5017	1300.	350.	0.	4.1069e-004
5018	1250.	2600.	0.	2.7478e-004
5019	1250.	600.	0.	4.7553e-004
5020	1350.	3000.	0.	2.3461e-004
5021	1250.	3000.	0.	2.1327e-004
5022	2050.	2900.	0.	3.9431e-004
5023	2050.	700.	0.	2.4807e-004
5024	2150.	700.	0.	2.3836e-004
5025	1600.	350.	0.	2.4731e-004
5026	1350.	2800.	0.	2.6619e-004
5027	1300.	2750.	0.	2.6331e-004
5028	1450.	3000.	0.	2.5673e-004
5029	1250.	3200.	0.	1.7557e-004
5030	2000.	1950.	0.	3.4825e-004
5031	2050.	1900.	0.	3.407e-004
5032	1450.	2800.	0.	2.8597e-004
5033	1902.3	1249.7	0.	3.2549e-004
5034	1901.9	1150.1	0.	3.1884e-004
5035	1450.	2600.	0.	3.0902e-004
5036	1350.	2600.	0.	2.9221e-004
5037	2000.	250.	0.	2.6968e-004
5038	1550.	2600.	0.	3.2497e-004
5039	1500.	2550.	0.	3.2148e-004
5040	1300.	2650.	0.	2.77e-004
5041	2150.	3500.	0.	4.0448e-004
5042	2000.	3750.	0.	2.1574e-004
5043	2050.	3700.	0.	2.7506e-004
5044	1550.	3000.	0.	2.7955e-004
5045	1952.1	1299.7	0.	3.2014e-004
5046	1950.	3100.	0.	3.6874e-004
5047	1950.	900.	0.	2.8629e-004
5048	2051.3	1300.	0.	3.0311e-004
5049	1600.	250.	0.	2.261e-004
5050	2250.	700.	0.	2.315e-004
5051	1550.	3200.	0.	2.4506e-004
5052	1350.	600.	0.	4.2998e-004
5053	1600.	3550.	0.	1.701e-004
5054	1550.	800.	0.	3.7054e-004
5055	3000.	550.	0.	2.4743e-004
5056	3000.	450.	0.	2.7053e-004
5057	2950.	500.	0.	2.5777e-004
5058	3050.	500.	0.	2.5776e-004
5059	3000.	650.	0.	2.2815e-004
5060	3050.	600.	0.	2.366e-004
5061	2950.	600.	0.	2.3666e-004
5062	3050.	700.	0.	2.1926e-004
5063	2950.	700.	0.	2.1937e-004
5064	3000.	750.	0.	2.1262e-004
5065	3000.	950.	0.	1.9222e-004
5066	3050.	900.	0.	1.9554e-004
5067	2950.	900.	0.	1.9576e-004
5068	3000.	850.	0.	2.007e-004
5069	3000.	1050.	0.	1.8697e-004
5070	2950.	1000.	0.	1.8907e-004
5071	3050.	1000.	0.	1.888e-004
5072	3050.	1100.	0.	1.8517e-004
5073	2950.	1100.	0.	1.8546e-004
5074	3000.	1150.	0.	1.847e-004
5075	3050.	1300.	0.	1.8622e-004
5076	2950.	1300.	0.	1.8653e-004
5077	3000.	1350.	0.	1.8811e-004
5078	3000.	1250.	0.	1.8516e-004
5079	3050.	1500.	0.	1.967e-004
5080	2950.	1500.	0.	1.9698e-004
5081	3000.	1450.	0.	1.9332e-004
5082	3000.	1550.	0.	2.0058e-004
5083	3000.	1750.	0.	2.2053e-004
5084	3050.	1700.	0.	2.1492e-004
5085	2950.	1700.	0.	2.1517e-004
5086	3000.	1650.	0.	2.097e-004
5087	3000.	1850.	0.	2.3296e-004
5088	3050.	1800.	0.	2.2654e-004
5089	2950.	1800.	0.	2.2676e-004
5090	3050.	1900.	0.	2.3968e-004
5091	2950.	1900.	0.	2.3988e-004
5092	3000.	1950.	0.	2.4688e-004
5093	3050.	2100.	0.	2.7025e-004
5094	2950.	2100.	0.	2.7041e-004
5095	3000.	2050.	0.	2.6225e-004
5096	3000.	2150.	0.	2.7905e-004
5097	3000.	2350.	0.	3.1696e-004
5098	3050.	2300.	0.	3.0645e-004
5099	2950.	2300.	0.	3.0657e-004
5100	3000.	2250.	0.	2.9727e-004
5101	3000.	2450.	0.	3.3818e-004
5102	3050.	2400.	0.	3.2672e-004
5103	2950.	2400.	0.	3.2682e-004
5104	3050.	2500.	0.	3.4853e-004
5105	2950.	2500.	0.	3.4862e-004
5106	3000.	2550.	0.	3.6137e-004
5107	3050.	2700.	0.	4.0753e-004
5108	2950.	2700.	0.	4.0756e-004
5109	3000.	2650.	0.	3.9245e-004
5110	3000.	2750.	0.	4.2631e-004
5111	3000.	2950.	0.	5.0435e-004
5112	3050.	2900.	0.	4.8115e-004
5113	2950.	2900.	0.	4.8118e-004
5114	3000.	2850.	0.	4.6344e-004
5115	3000.	3050.	0.	5.4962e-004
5116	3050.	3000.	0.	5.2369e-004
5117	2950.	3000.	0.	5.2371e-004
5118	3050.	3100.	0.	5.7078e-004
5119	2950.	3100.	0.	5.7079e-004
5120	3000.	3150.	0.	5.9976e-004
5121	3050.	3300.	0.	6.8036e-004
5122	2950.	3300.	0.	6.8038e-004
5123	3000.	3250.	0.	6.5513e-004
5124	3000.	3350.	0.	7.1564e-004
5125	3000.	3550.	0.	8.4611e-004
5126	3050.	3500.	0.	8.0876e-004
5127	2950.	3500.	0.	8.0877e-004
5128	3000.	3450.	0.	7.8023e-004
5129	2950.	3600.	0.	8.7464e-004
5130	3050.	3600.	0.	8.7463e-004
5131	3000.	3650.	0.	9.0788e-004
5132	3100.	3450.	0.	7.7495e-004
5133	3100.	3550.	0.	8.4086e-004
5134	3150.	3500.	0.	7.9736e-004
5135	3050.	400.	0.	2.8276e-004
5136	2950.	400.	0.	2.8272e-004
5137	3000.	350.	0.	2.9742e-004
5138	2900.	450.	0.	2.7006e-004
5139	2850.	500.	0.	2.5702e-004
5140	2900.	550.	0.	2.4717e-004
5141	3100.	3350.	0.	7.1089e-004
5142	3150.	3400.	0.	7.3243e-004
5143	3050.	3400.	0.	7.4281e-004
5144	3100.	3250.	0.	6.5113e-004
5145	3150.	3300.	0.	6.7156e-004
5146	3100.	3150.	0.	5.9653e-004
5147	3150.	3200.	0.	6.1576e-004
5148	3050.	3200.	0.	6.2292e-004
5149	3100.	3050.	0.	5.4709e-004
5150	3150.	3100.	0.	5.6513e-004
5151	3100.	2950.	0.	5.0244e-004
5152	3150.	3000.	0.	5.1936e-004
5153	3100.	2850.	0.	4.6204e-004
5154	3150.	2900.	0.	4.7794e-004
5155	3100.	2750.	0.	4.2535e-004
5156	3150.	2800.	0.	4.4034e-004
5157	3050.	2800.	0.	4.4262e-004
5158	3150.	2700.	0.	4.0603e-004
5159	3100.	2650.	0.	3.9184e-004
5160	3100.	2450.	0.	3.3931e-004
5161	3150.	2500.	0.	3.5065e-004
5162	3100.	2550.	0.	3.6192e-004
5163	3100.	2350.	0.	3.1829e-004
5164	3150.	2400.	0.	3.2926e-004
5165	3100.	2250.	0.	2.9876e-004
5166	3150.	2300.	0.	3.0936e-004
5167	3100.	2150.	0.	2.8068e-004
5168	3150.	2200.	0.	2.9087e-004
5169	3050.	2200.	0.	2.8764e-004
5170	3100.	2050.	0.	2.6401e-004
5171	3150.	2100.	0.	2.7376e-004
5172	3100.	1950.	0.	2.4873e-004
5173	3150.	2000.	0.	2.58e-004
5174	3050.	2000.	0.	2.5426e-004
5175	3100.	1850.	0.	2.3487e-004
5176	3150.	1900.	0.	2.436e-004
5177	3100.	1750.	0.	2.2247e-004
5178	3150.	1800.	0.	2.3058e-004
5179	3100.	1650.	0.	2.1163e-004
5180	3150.	1700.	0.	2.1901e-004
5181	3100.	1550.	0.	2.0246e-004
5182	3150.	1600.	0.	2.0898e-004
5183	3050.	1600.	0.	2.0493e-004
5184	3150.	1500.	0.	2.0062e-004
5185	3100.	1450.	0.	1.9509e-004
5186	3100.	1250.	0.	1.8657e-004
5187	3150.	1300.	0.	1.8956e-004
5188	3100.	1350.	0.	1.8973e-004
5189	3100.	1150.	0.	1.8586e-004
5190	3150.	1200.	0.	1.8728e-004
5191	3050.	1200.	0.	1.844e-004
5192	3150.	1100.	0.	1.8752e-004
5193	3100.	1050.	0.	1.8784e-004
5194	3100.	850.	0.	2.0099e-004
5195	3150.	900.	0.	1.9665e-004
5196	3100.	950.	0.	1.928e-004
5197	3100.	750.	0.	2.1265e-004
5198	3150.	800.	0.	2.0613e-004
5199	3050.	800.	0.	2.0562e-004
5200	3100.	650.	0.	2.2798e-004
5201	3150.	700.	0.	2.1923e-004
